info/source_file,info/source_line,landmark,location,orientation_in_landmark,ltr,sequence,sequence_junction,info/replicate,info/replicates,sample/pubmed_id,sample/tissue,sample/tissue_url,sample/clone,environment,source_name
data/10-2014/sites/BCL-2-6-18.sites,60,chr6,2839014,R,5p,,,1,1,26912621,"Primary CD4+ T cells (Bcl-2 transduced)",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4378543/,,"in vitro",Sunshine-2016-JVI
data/10-2014/sites/BCL-2-6-18.sites,134,chr6,33705901,R,5p,,,1,1,26912621,"Primary CD4+ T cells (Bcl-2 transduced)",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4378543/,,"in vitro",Sunshine-2016-JVI
data/10-2014/sites/BCL-2-6-18.sites,430,chr6,73521231,R,3p,,,1,1,26912621,"Primary CD4+ T cells (Bcl-2 transduced)",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4378543/,,"in vitro",Sunshine-2016-JVI
data/10-2014/sites/BCL-2-6-18.sites,425,chr6,79067957,F,3p,,,1,1,26912621,"Primary CD4+ T cells (Bcl-2 transduced)",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4378543/,,"in vitro",Sunshine-2016-JVI
data/10-2014/sites/BCL-2-6-18.sites,285,chr6,98945713,R,5p,,,1,1,26912621,"Primary CD4+ T cells (Bcl-2 transduced)",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4378543/,,"in vitro",Sunshine-2016-JVI
data/10-2014/sites/BCL-2-6-18.sites,94,chr6,152176609,F,5p,,,1,1,26912621,"Primary CD4+ T cells (Bcl-2 transduced)",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4378543/,,"in vitro",Sunshine-2016-JVI
data/10-2014/sites/BCL-2-6-18.sites,112,chr6,163411007,R,5p,,,1,2,26912621,"Primary CD4+ T cells (Bcl-2 transduced)",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4378543/,,"in vitro",Sunshine-2016-JVI
data/10-2014/sites/BCL-2-6-18.sites,165,chr6,163411007,R,5p,,,2,2,26912621,"Primary CD4+ T cells (Bcl-2 transduced)",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4378543/,,"in vitro",Sunshine-2016-JVI
data/10-2014/sites/BCL-2-6-18.sites,196,chr7,7921976,F,5p,,,1,1,26912621,"Primary CD4+ T cells (Bcl-2 transduced)",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4378543/,,"in vitro",Sunshine-2016-JVI
data/10-2014/sites/BCL-2-6-18.sites,35,chr7,33674676,R,5p,,,1,1,26912621,"Primary CD4+ T cells (Bcl-2 transduced)",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4378543/,,"in vitro",Sunshine-2016-JVI
data/10-2014/sites/BCL-2-6-18.sites,152,chr7,44054771,F,5p,,,1,1,26912621,"Primary CD4+ T cells (Bcl-2 transduced)",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4378543/,,"in vitro",Sunshine-2016-JVI
data/10-2014/sites/BCL-2-6-18.sites,127,chr7,100215919,R,5p,,,1,1,26912621,"Primary CD4+ T cells (Bcl-2 transduced)",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4378543/,,"in vitro",Sunshine-2016-JVI
data/10-2014/sites/BCL-2-6-18.sites,297,chr7,139103588,R,5p,,,1,1,26912621,"Primary CD4+ T cells (Bcl-2 transduced)",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4378543/,,"in vitro",Sunshine-2016-JVI
data/10-2014/sites/BCL-2-6-18.sites,20,chr7,149441324,F,5p,,,1,1,26912621,"Primary CD4+ T cells (Bcl-2 transduced)",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4378543/,,"in vitro",Sunshine-2016-JVI
data/10-2014/sites/BCL-2-6-18.sites,281,chr7,155716698,R,5p,,,1,1,26912621,"Primary CD4+ T cells (Bcl-2 transduced)",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4378543/,,"in vitro",Sunshine-2016-JVI
data/10-2014/sites/BCL-2-6-18.sites,216,chr8,53744185,F,5p,,,1,1,26912621,"Primary CD4+ T cells (Bcl-2 transduced)",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4378543/,,"in vitro",Sunshine-2016-JVI
data/10-2014/sites/BCL-2-6-18.sites,412,chr8,78518602,R,5p,,,1,2,26912621,"Primary CD4+ T cells (Bcl-2 transduced)",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4378543/,,"in vitro",Sunshine-2016-JVI
data/10-2014/sites/BCL-2-6-18.sites,413,chr8,78518602,R,5p,,,2,2,26912621,"Primary CD4+ T cells (Bcl-2 transduced)",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4378543/,,"in vitro",Sunshine-2016-JVI
data/10-2014/sites/BCL-2-6-18.sites,337,chr8,108894553,F,5p,,,1,1,26912621,"Primary CD4+ T cells (Bcl-2 transduced)",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4378543/,,"in vitro",Sunshine-2016-JVI
data/10-2014/sites/BCL-2-6-18.sites,428,chr8,120462243,F,3p,,,1,2,26912621,"Primary CD4+ T cells (Bcl-2 transduced)",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4378543/,,"in vitro",Sunshine-2016-JVI
data/10-2014/sites/BCL-2-6-18.sites,429,chr8,120462243,F,3p,,,2,2,26912621,"Primary CD4+ T cells (Bcl-2 transduced)",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4378543/,,"in vitro",Sunshine-2016-JVI
data/10-2014/sites/BCL-2-6-18.sites,199,chr8,132739632,F,5p,,,1,1,26912621,"Primary CD4+ T cells (Bcl-2 transduced)",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4378543/,,"in vitro",Sunshine-2016-JVI
data/10-2014/sites/BCL-2-6-18.sites,28,chr8,143968591,R,5p,,,1,1,26912621,"Primary CD4+ T cells (Bcl-2 transduced)",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4378543/,,"in vitro",Sunshine-2016-JVI
data/10-2014/sites/BCL-2-6-18.sites,218,chr8,144780789,F,5p,,,1,1,26912621,"Primary CD4+ T cells (Bcl-2 transduced)",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4378543/,,"in vitro",Sunshine-2016-JVI
data/10-2014/sites/BCL-2-6-18.sites,190,chr9,15549881,R,5p,,,1,1,26912621,"Primary CD4+ T cells (Bcl-2 transduced)",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4378543/,,"in vitro",Sunshine-2016-JVI
data/10-2014/sites/BCL-2-6-18.sites,524,chr9,26939290,F,5p,,,1,1,26912621,"Primary CD4+ T cells (Bcl-2 transduced)",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4378543/,,"in vitro",Sunshine-2016-JVI
data/10-2014/sites/BCL-2-6-18.sites,163,chr9,36364906,R,5p,,,1,1,26912621,"Primary CD4+ T cells (Bcl-2 transduced)",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4378543/,,"in vitro",Sunshine-2016-JVI
data/10-2014/sites/BCL-2-6-18.sites,83,chr9,120923837,F,5p,,,1,1,26912621,"Primary CD4+ T cells (Bcl-2 transduced)",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4378543/,,"in vitro",Sunshine-2016-JVI
data/10-2014/sites/BCL-2-6-18.sites,234,chr9,128175638,R,5p,,,1,1,26912621,"Primary CD4+ T cells (Bcl-2 transduced)",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4378543/,,"in vitro",Sunshine-2016-JVI
data/10-2014/sites/BCL-2-6-18.sites,414,chr9,128693517,F,5p,,,1,1,26912621,"Primary CD4+ T cells (Bcl-2 transduced)",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4378543/,,"in vitro",Sunshine-2016-JVI
data/10-2014/sites/BCL-2-6-18.sites,519,chr9,136412529,F,5p,,,1,2,26912621,"Primary CD4+ T cells (Bcl-2 transduced)",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4378543/,,"in vitro",Sunshine-2016-JVI
data/10-2014/sites/BCL-2-6-18.sites,518,chr9,136412529,F,5p,,,2,2,26912621,"Primary CD4+ T cells (Bcl-2 transduced)",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4378543/,,"in vitro",Sunshine-2016-JVI
data/10-2014/sites/BCL-2-6-18.sites,349,chr9,137025859,R,5p,,,1,1,26912621,"Primary CD4+ T cells (Bcl-2 transduced)",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4378543/,,"in vitro",Sunshine-2016-JVI
data/10-2014/sites/BCL-2-6-18.sites,517,chr9,137680355,F,5p,,,1,1,26912621,"Primary CD4+ T cells (Bcl-2 transduced)",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4378543/,,"in vitro",Sunshine-2016-JVI
data/10-2014/sites/BCL-2-6-18.sites,103,chr9,137731127,R,5p,,,1,1,26912621,"Primary CD4+ T cells (Bcl-2 transduced)",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4378543/,,"in vitro",Sunshine-2016-JVI
data/10-2014/sites/BCL-2-6-18.sites,146,chr9,137737854,R,5p,,,1,1,26912621,"Primary CD4+ T cells (Bcl-2 transduced)",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4378543/,,"in vitro",Sunshine-2016-JVI
data/10-2014/sites/BCL-2-6-18.sites,228,chrX,21389353,R,5p,,,1,1,26912621,"Primary CD4+ T cells (Bcl-2 transduced)",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4378543/,,"in vitro",Sunshine-2016-JVI
data/10-2014/sites/BCL-2-6-18.sites,373,chrX,53744159,F,5p,,,1,1,26912621,"Primary CD4+ T cells (Bcl-2 transduced)",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4378543/,,"in vitro",Sunshine-2016-JVI
data/10-2014/sites/BCL-2-6-18.sites,15,chrX,54219609,F,5p,,,1,3,26912621,"Primary CD4+ T cells (Bcl-2 transduced)",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4378543/,,"in vitro",Sunshine-2016-JVI
data/10-2014/sites/BCL-2-6-18.sites,41,chrX,54219609,F,5p,,,2,3,26912621,"Primary CD4+ T cells (Bcl-2 transduced)",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4378543/,,"in vitro",Sunshine-2016-JVI
data/10-2014/sites/BCL-2-6-18.sites,140,chrX,54219609,F,5p,,,3,3,26912621,"Primary CD4+ T cells (Bcl-2 transduced)",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4378543/,,"in vitro",Sunshine-2016-JVI
data/10-2014/sites/BCL-2-6-18.sites,419,chrX,56537466,R,5p,,,1,1,26912621,"Primary CD4+ T cells (Bcl-2 transduced)",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4378543/,,"in vitro",Sunshine-2016-JVI
data/10-2014/sites/BCL-2-6-18.sites,81,chrX,110068868,F,5p,,,1,1,26912621,"Primary CD4+ T cells (Bcl-2 transduced)",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4378543/,,"in vitro",Sunshine-2016-JVI
data/10-2014/sites/BCL-2-6-18.sites,334,chrX,155034767,F,5p,,,1,1,26912621,"Primary CD4+ T cells (Bcl-2 transduced)",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4378543/,,"in vitro",Sunshine-2016-JVI
data/10-2014/sites/CD4-I-6-18.sites,35,chr1,25441810,R,5p,,,1,1,26912621,"Primary central memory CD4+ T cells",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC2614643/,,"in vitro",Sunshine-2016-JVI
data/10-2014/sites/CD4-I-6-18.sites,65,chr1,79779800,R,3p,,,1,1,26912621,"Primary central memory CD4+ T cells",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC2614643/,,"in vitro",Sunshine-2016-JVI
data/10-2014/sites/CD4-I-6-18.sites,5,chr1,105863881,F,3p,,,1,1,26912621,"Primary central memory CD4+ T cells",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC2614643/,,"in vitro",Sunshine-2016-JVI
data/10-2014/sites/CD4-I-6-18.sites,23,chr1,109294818,F,3p,,,1,1,26912621,"Primary central memory CD4+ T cells",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC2614643/,,"in vitro",Sunshine-2016-JVI
data/10-2014/sites/CD4-I-6-18.sites,85,chr1,114599916,F,3p,,,1,1,26912621,"Primary central memory CD4+ T cells",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC2614643/,,"in vitro",Sunshine-2016-JVI
data/10-2014/sites/CD4-I-6-18.sites,3,chr1,194336758,R,3p,,,1,1,26912621,"Primary central memory CD4+ T cells",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC2614643/,,"in vitro",Sunshine-2016-JVI
data/10-2014/sites/CD4-I-6-18.sites,45,chr1,211451016,R,5p,,,1,1,26912621,"Primary central memory CD4+ T cells",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC2614643/,,"in vitro",Sunshine-2016-JVI
data/10-2014/sites/CD4-I-6-18.sites,14,chr10,95003180,R,5p,,,1,1,26912621,"Primary central memory CD4+ T cells",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC2614643/,,"in vitro",Sunshine-2016-JVI
data/10-2014/sites/CD4-I-6-18.sites,51,chr10,102290886,R,5p,,,1,1,26912621,"Primary central memory CD4+ T cells",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC2614643/,,"in vitro",Sunshine-2016-JVI
data/10-2014/sites/CD4-I-6-18.sites,30,chr10,103435840,R,5p,,,1,2,26912621,"Primary central memory CD4+ T cells",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC2614643/,,"in vitro",Sunshine-2016-JVI
data/10-2014/sites/CD4-I-6-18.sites,36,chr10,103435840,R,5p,,,2,2,26912621,"Primary central memory CD4+ T cells",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC2614643/,,"in vitro",Sunshine-2016-JVI
data/10-2014/sites/CD4-I-6-18.sites,26,chr11,14530505,R,5p,,,1,1,26912621,"Primary central memory CD4+ T cells",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC2614643/,,"in vitro",Sunshine-2016-JVI
data/10-2014/sites/CD4-I-6-18.sites,11,chr11,28126818,F,5p,,,1,1,26912621,"Primary central memory CD4+ T cells",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC2614643/,,"in vitro",Sunshine-2016-JVI
data/10-2014/sites/CD4-I-6-18.sites,43,chr11,46979941,F,5p,,,1,1,26912621,"Primary central memory CD4+ T cells",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC2614643/,,"in vitro",Sunshine-2016-JVI
data/10-2014/sites/CD4-I-6-18.sites,28,chr12,23640554,F,3p,,,1,1,26912621,"Primary central memory CD4+ T cells",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC2614643/,,"in vitro",Sunshine-2016-JVI
data/10-2014/sites/CD4-I-6-18.sites,20,chr12,27033425,F,5p,,,1,1,26912621,"Primary central memory CD4+ T cells",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC2614643/,,"in vitro",Sunshine-2016-JVI
data/10-2014/sites/CD4-I-6-18.sites,4,chr12,126463066,R,3p,,,1,1,26912621,"Primary central memory CD4+ T cells",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC2614643/,,"in vitro",Sunshine-2016-JVI
data/10-2014/sites/CD4-I-6-18.sites,98,chr12,126463066,R,3p,,,1,1,26912621,"Primary central memory CD4+ T cells",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC2614643/,,"in vitro",Sunshine-2016-JVI
data/10-2014/sites/CD4-I-6-18.sites,31,chr12,131728149,R,5p,,,1,2,26912621,"Primary central memory CD4+ T cells",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC2614643/,,"in vitro",Sunshine-2016-JVI
data/10-2014/sites/CD4-I-6-18.sites,32,chr12,131728149,R,5p,,,2,2,26912621,"Primary central memory CD4+ T cells",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC2614643/,,"in vitro",Sunshine-2016-JVI
data/10-2014/sites/CD4-I-6-18.sites,92,chr13,96191585,R,3p,,,1,1,26912621,"Primary central memory CD4+ T cells",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC2614643/,,"in vitro",Sunshine-2016-JVI
data/10-2014/sites/CD4-I-6-18.sites,7,chr15,59845491,R,5p,,,1,1,26912621,"Primary central memory CD4+ T cells",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC2614643/,,"in vitro",Sunshine-2016-JVI
data/10-2014/sites/CD4-I-6-18.sites,33,chr15,100631345,F,5p,,,1,1,26912621,"Primary central memory CD4+ T cells",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC2614643/,,"in vitro",Sunshine-2016-JVI
data/10-2014/sites/CD4-I-6-18.sites,21,chr16,11535475,R,3p,,,1,1,26912621,"Primary central memory CD4+ T cells",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC2614643/,,"in vitro",Sunshine-2016-JVI
data/10-2014/sites/CD4-I-6-18.sites,81,chr16,78545823,F,3p,,,1,1,26912621,"Primary central memory CD4+ T cells",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC2614643/,,"in vitro",Sunshine-2016-JVI
data/10-2014/sites/CD4-I-6-18.sites,91,chr17,55168179,R,3p,,,1,1,26912621,"Primary central memory CD4+ T cells",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC2614643/,,"in vitro",Sunshine-2016-JVI
data/10-2014/sites/CD4-I-6-18.sites,13,chr17,72571927,R,5p,,,1,1,26912621,"Primary central memory CD4+ T cells",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC2614643/,,"in vitro",Sunshine-2016-JVI
data/10-2014/sites/CD4-I-6-18.sites,18,chr17,76509743,F,3p,,,1,1,26912621,"Primary central memory CD4+ T cells",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC2614643/,,"in vitro",Sunshine-2016-JVI
data/10-2014/sites/CD4-I-6-18.sites,39,chr17,82401029,F,5p,,,1,1,26912621,"Primary central memory CD4+ T cells",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC2614643/,,"in vitro",Sunshine-2016-JVI
data/10-2014/sites/CD4-I-6-18.sites,42,chr17,82540819,F,5p,,,1,1,26912621,"Primary central memory CD4+ T cells",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC2614643/,,"in vitro",Sunshine-2016-JVI
data/10-2014/sites/CD4-I-6-18.sites,50,chr19,2265268,F,5p,,,1,1,26912621,"Primary central memory CD4+ T cells",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC2614643/,,"in vitro",Sunshine-2016-JVI
data/10-2014/sites/CD4-I-6-18.sites,52,chr19,14131352,F,5p,,,1,1,26912621,"Primary central memory CD4+ T cells",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC2614643/,,"in vitro",Sunshine-2016-JVI
data/10-2014/sites/CD4-I-6-18.sites,90,chr19,31161637,R,3p,,,1,1,26912621,"Primary central memory CD4+ T cells",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC2614643/,,"in vitro",Sunshine-2016-JVI
data/10-2014/sites/CD4-I-6-18.sites,77,chr19,31161697,R,3p,,,1,1,26912621,"Primary central memory CD4+ T cells",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC2614643/,,"in vitro",Sunshine-2016-JVI
data/10-2014/sites/CD4-I-6-18.sites,97,chr19,31494649,F,5p,,,1,1,26912621,"Primary central memory CD4+ T cells",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC2614643/,,"in vitro",Sunshine-2016-JVI
data/10-2014/sites/CD4-I-6-18.sites,2,chr2,26419833,R,3p,,,1,1,26912621,"Primary central memory CD4+ T cells",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC2614643/,,"in vitro",Sunshine-2016-JVI
data/10-2014/sites/CD4-I-6-18.sites,48,chr2,48328903,F,5p,,,1,1,26912621,"Primary central memory CD4+ T cells",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC2614643/,,"in vitro",Sunshine-2016-JVI
data/10-2014/sites/CD4-I-6-18.sites,74,chr2,168120673,R,3p,,,1,1,26912621,"Primary central memory CD4+ T cells",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC2614643/,,"in vitro",Sunshine-2016-JVI
data/10-2014/sites/CD4-I-6-18.sites,64,chr2,217642533,F,3p,,,1,1,26912621,"Primary central memory CD4+ T cells",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC2614643/,,"in vitro",Sunshine-2016-JVI
data/10-2014/sites/CD4-I-6-18.sites,49,chr2,237770967,F,5p,,,1,1,26912621,"Primary central memory CD4+ T cells",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC2614643/,,"in vitro",Sunshine-2016-JVI
data/10-2014/sites/CD4-I-6-18.sites,47,chr21,46528868,F,5p,,,1,2,26912621,"Primary central memory CD4+ T cells",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC2614643/,,"in vitro",Sunshine-2016-JVI
data/10-2014/sites/CD4-I-6-18.sites,46,chr21,46528868,F,5p,,,2,2,26912621,"Primary central memory CD4+ T cells",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC2614643/,,"in vitro",Sunshine-2016-JVI
data/10-2014/sites/CD4-I-6-18.sites,70,chr3,130543038,R,5p,,,1,1,26912621,"Primary central memory CD4+ T cells",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC2614643/,,"in vitro",Sunshine-2016-JVI
data/10-2014/sites/CD4-I-6-18.sites,99,chr3,142848452,R,5p,,,1,1,26912621,"Primary central memory CD4+ T cells",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC2614643/,,"in vitro",Sunshine-2016-JVI
data/10-2014/sites/CD4-I-6-18.sites,87,chr3,148431957,R,5p,,,1,1,26912621,"Primary central memory CD4+ T cells",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC2614643/,,"in vitro",Sunshine-2016-JVI
data/10-2014/sites/CD4-I-6-18.sites,80,chr3,165178330,F,3p,,,1,1,26912621,"Primary central memory CD4+ T cells",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC2614643/,,"in vitro",Sunshine-2016-JVI
data/10-2014/sites/CD4-I-6-18.sites,29,chr4,5673228,F,3p,,,1,1,26912621,"Primary central memory CD4+ T cells",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC2614643/,,"in vitro",Sunshine-2016-JVI
data/10-2014/sites/CD4-I-6-18.sites,68,chr4,110082574,F,3p,,,1,1,26912621,"Primary central memory CD4+ T cells",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC2614643/,,"in vitro",Sunshine-2016-JVI
data/10-2014/sites/CD4-I-6-18.sites,22,chr4,145903098,R,5p,,,1,1,26912621,"Primary central memory CD4+ T cells",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC2614643/,,"in vitro",Sunshine-2016-JVI
data/10-2014/sites/CD4-I-6-18.sites,10,chr4,167870269,R,5p,,,1,1,26912621,"Primary central memory CD4+ T cells",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC2614643/,,"in vitro",Sunshine-2016-JVI
data/10-2014/sites/CD4-I-6-18.sites,66,chr5,11065321,F,5p,,,1,1,26912621,"Primary central memory CD4+ T cells",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC2614643/,,"in vitro",Sunshine-2016-JVI
data/10-2014/sites/CD4-I-6-18.sites,86,chr5,122082633,R,5p,,,1,1,26912621,"Primary central memory CD4+ T cells",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC2614643/,,"in vitro",Sunshine-2016-JVI
data/10-2014/sites/CD4-I-6-18.sites,34,chr6,135782792,F,3p,,,1,1,26912621,"Primary central memory CD4+ T cells",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC2614643/,,"in vitro",Sunshine-2016-JVI
data/10-2014/sites/CD4-I-6-18.sites,56,chr7,33019785,R,5p,,,1,1,26912621,"Primary central memory CD4+ T cells",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC2614643/,,"in vitro",Sunshine-2016-JVI
data/10-2014/sites/CD4-I-6-18.sites,61,chr7,45044908,R,5p,,,1,1,26912621,"Primary central memory CD4+ T cells",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC2614643/,,"in vitro",Sunshine-2016-JVI
data/10-2014/sites/CD4-I-6-18.sites,25,chr8,55582434,F,3p,,,1,1,26912621,"Primary central memory CD4+ T cells",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC2614643/,,"in vitro",Sunshine-2016-JVI
data/10-2014/sites/CD4-I-6-18.sites,15,chr8,88364785,R,5p,,,1,1,26912621,"Primary central memory CD4+ T cells",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC2614643/,,"in vitro",Sunshine-2016-JVI
data/10-2014/sites/CD4-I-6-18.sites,93,chr8,103232441,F,3p,,,1,2,26912621,"Primary central memory CD4+ T cells",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC2614643/,,"in vitro",Sunshine-2016-JVI
data/10-2014/sites/CD4-I-6-18.sites,94,chr8,103232441,F,3p,,,2,2,26912621,"Primary central memory CD4+ T cells",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC2614643/,,"in vitro",Sunshine-2016-JVI
data/10-2014/sites/CD4-I-6-18.sites,53,chr8,144831269,R,5p,,,1,1,26912621,"Primary central memory CD4+ T cells",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC2614643/,,"in vitro",Sunshine-2016-JVI
data/10-2014/sites/CD4-I-6-18.sites,16,chrX,67068499,F,5p,,,1,1,26912621,"Primary central memory CD4+ T cells",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC2614643/,,"in vitro",Sunshine-2016-JVI
data/10-2014/sites/CD4-I-6-18.sites,6,chrX,109130975,F,3p,,,1,1,26912621,"Primary central memory CD4+ T cells",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC2614643/,,"in vitro",Sunshine-2016-JVI
