info/source_line,landmark,location,ltr,orientation_in_landmark,sample/original_id,sample/pubmed_id,sample/tissue,sample/tissue_url,sample/provirus_activity,environment,source_name
10418,chr6,104114370,3p,R,G13FKHM01AQV56,22911005,"Primary resting CD4+ T cells",,silent,"in vitro",SherrillMix-2013
10419,chr6,105456425,3p,R,G13FKHM01A0GRR,22911005,"Primary resting CD4+ T cells",,silent,"in vitro",SherrillMix-2013
10420,chr6,106060665,3p,R,GXIEMIS01BQJXV,22911005,"Primary active CD4+ T cells",,expressed,"in vitro",SherrillMix-2013
10421,chr6,106155091,3p,R,G13FKHM01B0J0U,22911005,"Primary active CD4+ T cells",,silent,"in vitro",SherrillMix-2013
10422,chr6,106202334,5p,F,RSHY_106_149_054,21430059,"Primary CD4+ T cells (Bcl-2 transduced)",,inducible,"in vitro",SherrillMix-2013
10423,chr6,106253174,3p,F,ID24D1,15890899,"Jurkat cells",http://web.expasy.org/cellosaurus/CVCL_0065,inducible,"in vitro",SherrillMix-2013
10424,chr6,106307506,3p,R,ID25D6,15890899,"Jurkat cells",http://web.expasy.org/cellosaurus/CVCL_0065,inducible,"in vitro",SherrillMix-2013
10425,chr6,106529099,3p,F,5O55L:01244:01056,23953889,"Primary central memory CD4+ T cells",,inducible,"in vitro",SherrillMix-2013
10426,chr6,106535078,3p,R,GXIEMIS01BDPZV,22911005,"Primary active CD4+ T cells",,silent,"in vitro",SherrillMix-2013
10427,chr6,107108053,3p,R,G13FKHM01BK51I,22911005,"Primary resting CD4+ T cells",,silent,"in vitro",SherrillMix-2013
10428,chr6,107349108,3p,R,5O55L:01444:00575,23953889,"Primary central memory CD4+ T cells",,inducible,"in vitro",SherrillMix-2013
10429,chr6,107423782,3p,F,5O55L:02433:01561,23953889,"Primary central memory CD4+ T cells",,inducible,"in vitro",SherrillMix-2013
10430,chr6,107575083,3p,F,G13FKHM01ALNE7,22911005,"Primary resting CD4+ T cells",,silent,"in vitro",SherrillMix-2013
10431,chr6,107797789,3p,F,G13FKHM01BZD4Y,22911005,"Primary resting CD4+ T cells",,silent,"in vitro",SherrillMix-2013
10432,chr6,107884279,3p,R,5O55L:01658:01294,23953889,"Primary central memory CD4+ T cells",,inducible,"in vitro",SherrillMix-2013
10433,chr6,107884569,3p,R,5O55L:02484:01380,23953889,"Primary central memory CD4+ T cells",,expressed,"in vitro",SherrillMix-2013
10434,chr6,107971931,3p,R,5O55L:01846:01035,23953889,"Primary central memory CD4+ T cells",,expressed,"in vitro",SherrillMix-2013
10435,chr6,108097669,3p,R,5O55L:01169:02256,23953889,"Primary central memory CD4+ T cells",,expressed,"in vitro",SherrillMix-2013
10436,chr6,108599697,5p,R,RSHY_BN_267_032,21430059,"Primary CD4+ T cells (Bcl-2 transduced)",,inducible,"in vitro",SherrillMix-2013
10437,chr6,108993507,3p,R,5O55L:02460:01492,23953889,"Primary central memory CD4+ T cells",,expressed,"in vitro",SherrillMix-2013
10438,chr6,108996394,3p,R,GXIEMIS01AKNL4,22911005,"Primary active CD4+ T cells",,expressed,"in vitro",SherrillMix-2013
10439,chr6,109003376,3p,F,5O55L:02506:01856,23953889,"Primary central memory CD4+ T cells",,expressed,"in vitro",SherrillMix-2013
10440,chr6,109028389,3p,R,5O55L:01916:02427,23953889,"Primary central memory CD4+ T cells",,expressed,"in vitro",SherrillMix-2013
10441,chr6,109105198,3p,F,5O55L:01155:01750,23953889,"Primary central memory CD4+ T cells",,inducible,"in vitro",SherrillMix-2013
10442,chr6,109162340,3p,F,5O55L:02622:01972,23953889,"Primary central memory CD4+ T cells",,expressed,"in vitro",SherrillMix-2013
10443,chr6,109461215,3p,F,GXIEMIS01AG10D,22911005,"Primary active CD4+ T cells",,expressed,"in vitro",SherrillMix-2013
10444,chr6,110186391,3p,R,5O55L:00250:00220,23953889,"Primary central memory CD4+ T cells",,expressed,"in vitro",SherrillMix-2013
10445,chr6,110218561,3p,R,5O55L:02422:02160,23953889,"Primary central memory CD4+ T cells",,expressed,"in vitro",SherrillMix-2013
10446,chr6,110231310,3p,F,5O55L:02288:02665,23953889,"Primary central memory CD4+ T cells",,inducible,"in vitro",SherrillMix-2013
10447,chr6,110564627,3p,F,5O55L:01647:01236,23953889,"Primary central memory CD4+ T cells",,expressed,"in vitro",SherrillMix-2013
10448,chr6,110727579,3p,R,5O55L:01294:00592,23953889,"Primary central memory CD4+ T cells",,inducible,"in vitro",SherrillMix-2013
10449,chr6,110939790,3p,R,5O55L:01292:02268,23953889,"Primary central memory CD4+ T cells",,expressed,"in vitro",SherrillMix-2013
10450,chr6,110990289,3p,F,ID29H12,15890899,"Jurkat cells",http://web.expasy.org/cellosaurus/CVCL_0065,inducible,"in vitro",SherrillMix-2013
10451,chr6,111340274,3p,R,G13FKHM01BUE4G,22911005,"Primary resting CD4+ T cells",,silent,"in vitro",SherrillMix-2013
10452,chr6,111392230,3p,F,G13FKHM01AO7RL,22911005,"Primary resting CD4+ T cells",,silent,"in vitro",SherrillMix-2013
10453,chr6,111456862,3p,R,GXIEMIS01AUXJH,22911005,"Primary active CD4+ T cells",,expressed,"in vitro",SherrillMix-2013
10454,chr6,111467357,3p,F,5O55L:02247:01230,23953889,"Primary central memory CD4+ T cells",,expressed,"in vitro",SherrillMix-2013
10455,chr6,111830876,3p,F,G13FKHM01AJ7G6,22911005,"Primary resting CD4+ T cells",,silent,"in vitro",SherrillMix-2013
10456,chr6,111862528,3p,R,G13FKHM01ATLUU,22911005,"Primary resting CD4+ T cells",,silent,"in vitro",SherrillMix-2013
10457,chr6,113354215,3p,R,G13FKHM01A2X1U,22911005,"Primary active CD4+ T cells",,silent,"in vitro",SherrillMix-2013
10458,chr6,113901331,3p,R,5O55L:02340:01782,23953889,"Primary central memory CD4+ T cells",,inducible,"in vitro",SherrillMix-2013
10459,chr6,113942951,3p,F,IBB3F06,15890899,"Jurkat cells",http://web.expasy.org/cellosaurus/CVCL_0065,expressed,"in vitro",SherrillMix-2013
10460,chr6,114826426,3p,R,G13FKHM01ADD0T,22911005,"Primary active CD4+ T cells",,silent,"in vitro",SherrillMix-2013
10461,chr6,115594292,3p,R,5O55L:02227:01111,23953889,"Primary central memory CD4+ T cells",,inducible,"in vitro",SherrillMix-2013
10462,chr6,116590800,3p,F,ID8G8,15890899,"Jurkat cells",http://web.expasy.org/cellosaurus/CVCL_0065,inducible,"in vitro",SherrillMix-2013
10463,chr6,116688235,3p,R,5O55L:00417:01310,23953889,"Primary central memory CD4+ T cells",,inducible,"in vitro",SherrillMix-2013
10464,chr6,116689369,3p,F,5O55L:02558:02539,23953889,"Primary central memory CD4+ T cells",,expressed,"in vitro",SherrillMix-2013
10465,chr6,116700122,3p,R,5O55L:02142:01491,23953889,"Primary central memory CD4+ T cells",,expressed,"in vitro",SherrillMix-2013
10466,chr6,117584823,3p,R,G13FKHM01A4U7B,22911005,"Primary resting CD4+ T cells",,silent,"in vitro",SherrillMix-2013
10467,chr6,117600453,3p,R,5O55L:02161:00555,23953889,"Primary central memory CD4+ T cells",,expressed,"in vitro",SherrillMix-2013
10468,chr6,117692740,3p,R,IBB2C4,15890899,"Jurkat cells",http://web.expasy.org/cellosaurus/CVCL_0065,expressed,"in vitro",SherrillMix-2013
10469,chr6,118662740,5p,R,RSHY_106BN_39_064,21430059,"Primary CD4+ T cells (Bcl-2 transduced)",,inducible,"in vitro",SherrillMix-2013
10470,chr6,118725978,3p,F,5O55L:02448:01948,23953889,"Primary central memory CD4+ T cells",,expressed,"in vitro",SherrillMix-2013
10471,chr6,118962259,3p,F,5O55L:00525:02228,23953889,"Primary central memory CD4+ T cells",,expressed,"in vitro",SherrillMix-2013
10472,chr6,118995227,3p,F,ID10D8,15890899,"Jurkat cells",http://web.expasy.org/cellosaurus/CVCL_0065,inducible,"in vitro",SherrillMix-2013
10473,chr6,121085202,3p,R,5O55L:02445:01710,23953889,"Primary central memory CD4+ T cells",,expressed,"in vitro",SherrillMix-2013
10474,chr6,121188521,3p,F,GXIEMIS01AAKAX,22911005,"Primary active CD4+ T cells",,expressed,"in vitro",SherrillMix-2013
10475,chr6,122465276,3p,R,ID5D11,15890899,"Jurkat cells",http://web.expasy.org/cellosaurus/CVCL_0065,inducible,"in vitro",SherrillMix-2013
10476,chr6,123131025,3p,R,GXIEMIS01AVNGH,22911005,"Primary resting CD4+ T cells",,expressed,"in vitro",SherrillMix-2013
10477,chr6,125191343,3p,F,5O55L:02403:01762,23953889,"Primary central memory CD4+ T cells",,expressed,"in vitro",SherrillMix-2013
10478,chr6,125274691,3p,R,5O55L:01102:00054,23953889,"Primary central memory CD4+ T cells",,expressed,"in vitro",SherrillMix-2013
10479,chr6,125852421,3p,F,5O55L:01009:01624,23953889,"Primary central memory CD4+ T cells",,expressed,"in vitro",SherrillMix-2013
10480,chr6,126075072,3p,F,5O55L:01056:00880,23953889,"Primary central memory CD4+ T cells",,inducible,"in vitro",SherrillMix-2013
10481,chr6,126689633,3p,R,G13FKHM01B2AKF,22911005,"Primary resting CD4+ T cells",,silent,"in vitro",SherrillMix-2013
10482,chr6,127101842,3p,R,G13FKHM01AF6J1,22911005,"Primary resting CD4+ T cells",,silent,"in vitro",SherrillMix-2013
10483,chr6,127682725,3p,R,IBB4B01,15890899,"Jurkat cells",http://web.expasy.org/cellosaurus/CVCL_0065,expressed,"in vitro",SherrillMix-2013
10484,chr6,127842558,3p,R,5O55L:02217:01058,23953889,"Primary central memory CD4+ T cells",,expressed,"in vitro",SherrillMix-2013
10485,chr6,127850663,3p,R,5O55L:02219:01519,23953889,"Primary central memory CD4+ T cells",,expressed,"in vitro",SherrillMix-2013
10486,chr6,127860467,3p,F,5O55L:01453:02580,23953889,"Primary central memory CD4+ T cells",,inducible,"in vitro",SherrillMix-2013
10487,chr6,127893452,3p,F,G13FKHM01AIQ0T,22911005,"Primary resting CD4+ T cells",,silent,"in vitro",SherrillMix-2013
10488,chr6,127895043,3p,R,G13FKHM01A6LYN,22911005,"Primary resting CD4+ T cells",,expressed,"in vitro",SherrillMix-2013
10489,chr6,127984883,3p,F,IBB14C5,15890899,"Jurkat cells",http://web.expasy.org/cellosaurus/CVCL_0065,expressed,"in vitro",SherrillMix-2013
10490,chr6,127995068,3p,R,5O55L:02454:01700,23953889,"Primary central memory CD4+ T cells",,expressed,"in vitro",SherrillMix-2013
10491,chr6,127999889,3p,F,G13FKHM01ANA0Q,22911005,"Primary resting CD4+ T cells",,silent,"in vitro",SherrillMix-2013
10492,chr6,128282829,3p,R,G13FKHM01AMOIV,22911005,"Primary resting CD4+ T cells",,silent,"in vitro",SherrillMix-2013
10493,chr6,129611544,3p,R,5O55L:01036:00859,23953889,"Primary central memory CD4+ T cells",,inducible,"in vitro",SherrillMix-2013
10494,chr6,129757742,3p,F,G13FKHM01AM01A,22911005,"Primary resting CD4+ T cells",,silent,"in vitro",SherrillMix-2013
10495,chr6,130120040,3p,F,5O55L:01978:01922,23953889,"Primary central memory CD4+ T cells",,expressed,"in vitro",SherrillMix-2013
10496,chr6,130515669,3p,R,5O55L:02498:02094,23953889,"Primary central memory CD4+ T cells",,inducible,"in vitro",SherrillMix-2013
10497,chr6,131453072,5p,F,RSHY_129_07_066,21430059,"Primary CD4+ T cells (Bcl-2 transduced)",,inducible,"in vitro",SherrillMix-2013
10498,chr6,131604847,3p,R,GXIEMIS01BAV8L,22911005,"Primary active CD4+ T cells",,silent,"in vitro",SherrillMix-2013
10499,chr6,132124972,3p,R,IBB5F09,15890899,"Jurkat cells",http://web.expasy.org/cellosaurus/CVCL_0065,expressed,"in vitro",SherrillMix-2013
10500,chr6,132457376,3p,F,IBB5G03,15890899,"Jurkat cells",http://web.expasy.org/cellosaurus/CVCL_0065,expressed,"in vitro",SherrillMix-2013
10501,chr6,133985954,3p,F,5O55L:02174:01627,23953889,"Primary central memory CD4+ T cells",,inducible,"in vitro",SherrillMix-2013
10502,chr6,134206726,3p,F,5O55L:00291:01533,23953889,"Primary central memory CD4+ T cells",,inducible,"in vitro",SherrillMix-2013
10503,chr6,134237172,3p,F,5O55L:01292:01856,23953889,"Primary central memory CD4+ T cells",,inducible,"in vitro",SherrillMix-2013
10504,chr6,135019964,3p,R,5O55L:02546:02569,23953889,"Primary central memory CD4+ T cells",,expressed,"in vitro",SherrillMix-2013
10505,chr6,135026211,3p,F,GXIEMIS01BRFQO,22911005,"Primary active CD4+ T cells",,expressed,"in vitro",SherrillMix-2013
10506,chr6,135029760,3p,F,5O55L:02579:01079,23953889,"Primary central memory CD4+ T cells",,inducible,"in vitro",SherrillMix-2013
10507,chr6,135042954,3p,R,G13FKHM01A8YWN,22911005,"Primary resting CD4+ T cells",,silent,"in vitro",SherrillMix-2013
10508,chr6,135109833,3p,F,5O55L:02259:01620,23953889,"Primary central memory CD4+ T cells",,expressed,"in vitro",SherrillMix-2013
10509,chr6,135116148,3p,R,5O55L:00938:01502,23953889,"Primary central memory CD4+ T cells",,expressed,"in vitro",SherrillMix-2013
10510,chr6,135575854,3p,F,5O55L:01906:00842,23953889,"Primary central memory CD4+ T cells",,expressed,"in vitro",SherrillMix-2013
10511,chr6,135588185,3p,R,5O55L:02172:01470,23953889,"Primary central memory CD4+ T cells",,inducible,"in vitro",SherrillMix-2013
10512,chr6,136261807,5p,R,94__056,21430059,"Primary CD4+ T cells (Bcl-2 transduced)",,inducible,"in vitro",SherrillMix-2013
10513,chr6,136262794,3p,F,5O55L:01428:00651,23953889,"Primary central memory CD4+ T cells",,expressed,"in vitro",SherrillMix-2013
10514,chr6,136663260,3p,R,G13FKHM01BZRSG,22911005,"Primary active CD4+ T cells",,silent,"in vitro",SherrillMix-2013
10515,chr6,136724694,3p,F,GXIEMIS01ARO9T,22911005,"Primary active CD4+ T cells",,expressed,"in vitro",SherrillMix-2013
10516,chr6,136733381,3p,F,GXIEMIS01BA3JF,22911005,"Primary active CD4+ T cells",,silent,"in vitro",SherrillMix-2013
10517,chr6,137076636,3p,R,5O55L:02297:02648,23953889,"Primary central memory CD4+ T cells",,expressed,"in vitro",SherrillMix-2013
10518,chr6,137348412,3p,R,5O55L:00955:00566,23953889,"Primary central memory CD4+ T cells",,expressed,"in vitro",SherrillMix-2013
10519,chr6,137903736,3p,R,G13FKHM01A2EX2,22911005,"Primary resting CD4+ T cells",,silent,"in vitro",SherrillMix-2013
10520,chr6,137936978,3p,F,5O55L:02393:02106,23953889,"Primary central memory CD4+ T cells",,inducible,"in vitro",SherrillMix-2013
10521,chr6,137958252,3p,R,5O55L:01680:01560,23953889,"Primary central memory CD4+ T cells",,inducible,"in vitro",SherrillMix-2013
10522,chr6,138919399,3p,R,GXIEMIS01BG7ZZ,22911005,"Primary active CD4+ T cells",,expressed,"in vitro",SherrillMix-2013
10523,chr6,139022701,3p,R,5O55L:01755:01613,23953889,"Primary central memory CD4+ T cells",,expressed,"in vitro",SherrillMix-2013
10524,chr6,139153794,3p,R,GXIEMIS01AUUCV,22911005,"Primary active CD4+ T cells",,expressed,"in vitro",SherrillMix-2013
10525,chr6,139154404,3p,R,G13FKHM01AVMC9,22911005,"Primary active CD4+ T cells",,silent,"in vitro",SherrillMix-2013
10526,chr6,139253934,3p,R,IBB10B10,15890899,"Jurkat cells",http://web.expasy.org/cellosaurus/CVCL_0065,expressed,"in vitro",SherrillMix-2013
10527,chr6,139451898,3p,F,5O55L:01254:00369,23953889,"Primary central memory CD4+ T cells",,expressed,"in vitro",SherrillMix-2013
10528,chr6,139552362,3p,F,G13FKHM01AF3IW,22911005,"Primary resting CD4+ T cells",,silent,"in vitro",SherrillMix-2013
10529,chr6,139848406,3p,F,G13FKHM01ANZ8K,22911005,"Primary resting CD4+ T cells",,silent,"in vitro",SherrillMix-2013
10530,chr6,140164471,3p,F,G13FKHM01A82NU,22911005,"Primary resting CD4+ T cells",,silent,"in vitro",SherrillMix-2013
10531,chr6,140984383,3p,F,5O55L:01356:00680,23953889,"Primary central memory CD4+ T cells",,expressed,"in vitro",SherrillMix-2013
10532,chr6,142161376,3p,F,ID26E3,15890899,"Jurkat cells",http://web.expasy.org/cellosaurus/CVCL_0065,inducible,"in vitro",SherrillMix-2013
10533,chr6,142400253,3p,F,GXIEMIS01AG5WR,22911005,"Primary active CD4+ T cells",,expressed,"in vitro",SherrillMix-2013
10534,chr6,142787920,3p,F,G13FKHM01A4O6U,22911005,"Primary resting CD4+ T cells",,silent,"in vitro",SherrillMix-2013
10535,chr6,142822834,3p,F,G13FKHM01BL55I,22911005,"Primary active CD4+ T cells",,silent,"in vitro",SherrillMix-2013
10536,chr6,142833966,3p,F,GXIEMIS01AAJ4V,22911005,"Primary active CD4+ T cells",,expressed,"in vitro",SherrillMix-2013
10537,chr6,142850298,3p,F,G13FKHM01A8J3M,22911005,"Primary resting CD4+ T cells",,silent,"in vitro",SherrillMix-2013
10538,chr6,142862528,3p,F,5O55L:01359:01477,23953889,"Primary central memory CD4+ T cells",,expressed,"in vitro",SherrillMix-2013
10539,chr6,142865423,3p,F,5O55L:00906:01476,23953889,"Primary central memory CD4+ T cells",,expressed,"in vitro",SherrillMix-2013
10540,chr6,142919148,3p,F,G13FKHM01BMYFD,22911005,"Primary active CD4+ T cells",,silent,"in vitro",SherrillMix-2013
10541,chr6,142925253,3p,F,GXIEMIS01A7QVN,22911005,"Primary active CD4+ T cells",,silent,"in vitro",SherrillMix-2013
10542,chr6,143735081,3p,R,5O55L:02386:02314,23953889,"Primary central memory CD4+ T cells",,expressed,"in vitro",SherrillMix-2013
10543,chr6,144369875,3p,F,G13FKHM01ADKBM,22911005,"Primary active CD4+ T cells",,silent,"in vitro",SherrillMix-2013
10544,chr6,144803351,3p,R,G13FKHM01AI84K,22911005,"Primary resting CD4+ T cells",,silent,"in vitro",SherrillMix-2013
10545,chr6,144837859,3p,R,G13FKHM01BK56K,22911005,"Primary resting CD4+ T cells",,expressed,"in vitro",SherrillMix-2013
10546,chr6,145191749,3p,F,5O55L:00421:02271,23953889,"Primary central memory CD4+ T cells",,expressed,"in vitro",SherrillMix-2013
10547,chr6,145500803,3p,F,G13FKHM01B131G,22911005,"Primary resting CD4+ T cells",,silent,"in vitro",SherrillMix-2013
10548,chr6,145933941,3p,F,5O55L:02434:01308,23953889,"Primary central memory CD4+ T cells",,expressed,"in vitro",SherrillMix-2013
10549,chr6,146592205,3p,R,5O55L:01776:02110,23953889,"Primary central memory CD4+ T cells",,expressed,"in vitro",SherrillMix-2013
10550,chr6,146677130,3p,F,5O55L:01813:02332,23953889,"Primary central memory CD4+ T cells",,expressed,"in vitro",SherrillMix-2013
10551,chr6,146874406,3p,F,G13FKHM01BF65F,22911005,"Primary resting CD4+ T cells",,silent,"in vitro",SherrillMix-2013
10552,chr6,147196766,3p,F,5O55L:00857:00918,23953889,"Primary central memory CD4+ T cells",,expressed,"in vitro",SherrillMix-2013
10553,chr6,147217783,3p,F,5O55L:01061:00792,23953889,"Primary central memory CD4+ T cells",,expressed,"in vitro",SherrillMix-2013
10554,chr6,147232408,3p,F,5O55L:02368:01306,23953889,"Primary central memory CD4+ T cells",,expressed,"in vitro",SherrillMix-2013
10555,chr6,147314835,3p,R,GXIEMIS01BAKCJ,22911005,"Primary resting CD4+ T cells",,expressed,"in vitro",SherrillMix-2013
10556,chr6,147449337,3p,F,ID23H2,15890899,"Jurkat cells",http://web.expasy.org/cellosaurus/CVCL_0065,inducible,"in vitro",SherrillMix-2013
10557,chr6,148338571,3p,F,G13FKHM01BNG4L,22911005,"Primary resting CD4+ T cells",,silent,"in vitro",SherrillMix-2013
10558,chr6,148902926,3p,F,5O55L:01759:00556,23953889,"Primary central memory CD4+ T cells",,expressed,"in vitro",SherrillMix-2013
10559,chr6,149056070,3p,R,5O55L:02503:01932,23953889,"Primary central memory CD4+ T cells",,expressed,"in vitro",SherrillMix-2013
10560,chr6,149071928,3p,F,G13FKHM01A93R0,22911005,"Primary resting CD4+ T cells",,silent,"in vitro",SherrillMix-2013
10561,chr6,149157662,3p,F,5O55L:02060:00931,23953889,"Primary central memory CD4+ T cells",,expressed,"in vitro",SherrillMix-2013
10562,chr6,149165250,3p,R,5O55L:01618:02388,23953889,"Primary central memory CD4+ T cells",,inducible,"in vitro",SherrillMix-2013
10563,chr6,149202072,3p,F,GXIEMIS01AR4DF,22911005,"Primary active CD4+ T cells",,silent,"in vitro",SherrillMix-2013
10564,chr6,149225493,3p,F,5O55L:02539:01861,23953889,"Primary central memory CD4+ T cells",,inducible,"in vitro",SherrillMix-2013
10565,chr6,149284332,3p,R,5O55L:01099:01850,23953889,"Primary central memory CD4+ T cells",,expressed,"in vitro",SherrillMix-2013
10566,chr6,149296251,3p,R,5O55L:02384:01506,23953889,"Primary central memory CD4+ T cells",,expressed,"in vitro",SherrillMix-2013
10567,chr6,149324948,3p,R,GXIEMIS01ADHDD,22911005,"Primary active CD4+ T cells",,expressed,"in vitro",SherrillMix-2013
10568,chr6,149325752,3p,F,G13FKHM01AR5BL,22911005,"Primary resting CD4+ T cells",,silent,"in vitro",SherrillMix-2013
10569,chr6,149326570,3p,F,GXIEMIS01BA5Y2,22911005,"Primary active CD4+ T cells",,silent,"in vitro",SherrillMix-2013
10570,chr6,149329196,3p,F,5O55L:00957:00567,23953889,"Primary central memory CD4+ T cells",,expressed,"in vitro",SherrillMix-2013
10571,chr6,149337137,3p,F,GXIEMIS01AKRMH,22911005,"Primary resting CD4+ T cells",,expressed,"in vitro",SherrillMix-2013
10572,chr6,149341990,5p,F,120__083,21430059,"Primary CD4+ T cells (Bcl-2 transduced)",,inducible,"in vitro",SherrillMix-2013
10573,chr6,149342208,3p,R,GXIEMIS01AYYSS,22911005,"Primary active CD4+ T cells",,expressed,"in vitro",SherrillMix-2013
10574,chr6,149345862,3p,R,5O55L:02221:01626,23953889,"Primary central memory CD4+ T cells",,expressed,"in vitro",SherrillMix-2013
10575,chr6,149346968,3p,R,G13FKHM01A6LOD,22911005,"Primary resting CD4+ T cells",,silent,"in vitro",SherrillMix-2013
10576,chr6,149348453,3p,F,G13FKHM01BJOHL,22911005,"Primary resting CD4+ T cells",,silent,"in vitro",SherrillMix-2013
10577,chr6,149395323,3p,R,G13FKHM01BWBK8,22911005,"Primary resting CD4+ T cells",,silent,"in vitro",SherrillMix-2013
10578,chr6,149397268,3p,R,G13FKHM01AHEF2,22911005,"Primary active CD4+ T cells",,silent,"in vitro",SherrillMix-2013
10579,chr6,149512220,3p,R,G13FKHM01A79NK,22911005,"Primary resting CD4+ T cells",,silent,"in vitro",SherrillMix-2013
10580,chr6,149535347,3p,R,G13FKHM01A3GCD,22911005,"Primary resting CD4+ T cells",,silent,"in vitro",SherrillMix-2013
10581,chr6,149754839,3p,R,5O55L:02546:01319,23953889,"Primary central memory CD4+ T cells",,expressed,"in vitro",SherrillMix-2013
10582,chr6,150496678,3p,F,G13FKHM01B1OZF,22911005,"Primary resting CD4+ T cells",,silent,"in vitro",SherrillMix-2013
10583,chr6,150656151,3p,R,5O55L:01210:00895,23953889,"Primary central memory CD4+ T cells",,expressed,"in vitro",SherrillMix-2013
10584,chr6,150874941,3p,F,5O55L:01929:00404,23953889,"Primary central memory CD4+ T cells",,inducible,"in vitro",SherrillMix-2013
10585,chr6,151076598,3p,F,5O55L:00759:01444,23953889,"Primary central memory CD4+ T cells",,inducible,"in vitro",SherrillMix-2013
10586,chr6,151761729,3p,F,5O55L:01285:00859,23953889,"Primary central memory CD4+ T cells",,expressed,"in vitro",SherrillMix-2013
10587,chr6,152331577,3p,R,5O55L:00992:01365,23953889,"Primary central memory CD4+ T cells",,inducible,"in vitro",SherrillMix-2013
10588,chr6,152810598,3p,F,5O55L:01014:00875,23953889,"Primary central memory CD4+ T cells",,expressed,"in vitro",SherrillMix-2013
10589,chr6,152977393,3p,F,5O55L:02133:01516,23953889,"Primary central memory CD4+ T cells",,inducible,"in vitro",SherrillMix-2013
10590,chr6,153326437,3p,R,5O55L:01953:02111,23953889,"Primary central memory CD4+ T cells",,inducible,"in vitro",SherrillMix-2013
10591,chr6,154188606,3p,F,GXIEMIS01ANJO0,22911005,"Primary active CD4+ T cells",,expressed,"in vitro",SherrillMix-2013
10592,chr6,154217137,3p,F,5O55L:01938:02283,23953889,"Primary central memory CD4+ T cells",,expressed,"in vitro",SherrillMix-2013
10593,chr6,154746839,3p,R,5O55L:02626:01585,23953889,"Primary central memory CD4+ T cells",,inducible,"in vitro",SherrillMix-2013
10594,chr6,154747042,3p,R,5O55L:01871:01978,23953889,"Primary central memory CD4+ T cells",,expressed,"in vitro",SherrillMix-2013
10595,chr6,154789898,3p,F,GXIEMIS01BJXWY,22911005,"Primary active CD4+ T cells",,expressed,"in vitro",SherrillMix-2013
10596,chr6,154793952,3p,F,GXIEMIS01AL5KB,22911005,"Primary active CD4+ T cells",,expressed,"in vitro",SherrillMix-2013
10597,chr6,154830742,3p,F,G13FKHM01B00AJ,22911005,"Primary resting CD4+ T cells",,expressed,"in vitro",SherrillMix-2013
10598,chr6,155309118,3p,F,GXIEMIS01AKNYK,22911005,"Primary active CD4+ T cells",,expressed,"in vitro",SherrillMix-2013
10599,chr6,155494537,3p,F,5O55L:01312:02145,23953889,"Primary central memory CD4+ T cells",,inducible,"in vitro",SherrillMix-2013
10600,chr6,156809228,3p,F,GXIEMIS01BKHQW,22911005,"Primary active CD4+ T cells",,expressed,"in vitro",SherrillMix-2013
10601,chr6,157047914,3p,R,GXIEMIS01BHXP9,22911005,"Primary active CD4+ T cells",,expressed,"in vitro",SherrillMix-2013
10602,chr6,157463495,3p,F,5O55L:00240:00127,23953889,"Primary central memory CD4+ T cells",,expressed,"in vitro",SherrillMix-2013
10603,chr6,157468853,5p,R,142__055,21430059,"Primary CD4+ T cells (Bcl-2 transduced)",,inducible,"in vitro",SherrillMix-2013
10604,chr6,158140403,3p,R,5O55L:00086:00530,23953889,"Primary central memory CD4+ T cells",,expressed,"in vitro",SherrillMix-2013
10605,chr6,158148446,3p,R,ID3D4,15890899,"Jurkat cells",http://web.expasy.org/cellosaurus/CVCL_0065,inducible,"in vitro",SherrillMix-2013
10606,chr6,158668610,3p,F,G13FKHM01B1I01,22911005,"Primary resting CD4+ T cells",,silent,"in vitro",SherrillMix-2013
10607,chr6,158810356,3p,F,5O55L:02225:02005,23953889,"Primary central memory CD4+ T cells",,expressed,"in vitro",SherrillMix-2013
10608,chr6,159023751,3p,R,G13FKHM01AXG9N,22911005,"Primary resting CD4+ T cells",,silent,"in vitro",SherrillMix-2013
10609,chr6,159026279,3p,R,G13FKHM01A0DA6,22911005,"Primary active CD4+ T cells",,silent,"in vitro",SherrillMix-2013
10610,chr6,159079751,3p,F,5O55L:00944:01263,23953889,"Primary central memory CD4+ T cells",,inducible,"in vitro",SherrillMix-2013
10611,chr6,159635264,5p,F,RSHY_106_168G_012,21430059,"Primary CD4+ T cells (Bcl-2 transduced)",,expressed,"in vitro",SherrillMix-2013
10612,chr6,159730620,3p,F,5O55L:00986:01567,23953889,"Primary central memory CD4+ T cells",,expressed,"in vitro",SherrillMix-2013
10613,chr6,159739219,3p,R,IBB2A8,15890899,"Jurkat cells",http://web.expasy.org/cellosaurus/CVCL_0065,expressed,"in vitro",SherrillMix-2013
10614,chr6,159882037,3p,F,5O55L:02403:01533,23953889,"Primary central memory CD4+ T cells",,expressed,"in vitro",SherrillMix-2013
10615,chr6,160264219,3p,R,ID25B9,15890899,"Jurkat cells",http://web.expasy.org/cellosaurus/CVCL_0065,inducible,"in vitro",SherrillMix-2013
10616,chr6,161047847,3p,R,ID29D1,15890899,"Jurkat cells",http://web.expasy.org/cellosaurus/CVCL_0065,inducible,"in vitro",SherrillMix-2013
10617,chr6,161051936,5p,F,RSHY_106G2_5L_034,21430059,"Primary CD4+ T cells (Bcl-2 transduced)",,expressed,"in vitro",SherrillMix-2013
